url,price_after_discount,original_price
/product/128424/asus-x515ep-core-i5-1135g7-20gb-1tb-ssd-2gb-mx330-fhd-laptop/,"30,049,000 تومان","30,199,000 تومان"
/product/127063/asus-rog-zephyrus-g15-ga503rw-ryzen-7-6800hs-16gb-1tb-ssd-8gb-rtx-3070ti-wqhd-la/,"67,864,000 تومان","67,999,000 تومان"
/product/127064/asus-rog-zephyrus-g15-ga503rw-ryzen-7-6800hs-16gb-2tb-ssd-8gb-rtx-3070ti-wqhd-la/,"71,549,000 تومان","71,699,000 تومان"
/product/128609/asus-vivobook-m1603qa-ryzen-5-5600h-8gb-512gb-ssd-rx-vega-7-full-hd-laptop/,"28,318,000 تومان","28,433,000 تومان"
/product/128612/asus-vivobook-r1502za-core-i5-1235u-8gb-512gb-ssd-intel-full-hd-laptop/,"26,749,000 تومان","27,699,000 تومان"
/product/128614/asus-vivobook-r1502za-core-i7-1255u-8gb-512gb-ssd-intel-full-hd-laptop/,"30,184,000 تومان","30,299,000 تومان"
/product/128615/asus-zenbook-17-fold-ux9702aa-dh-core-i7-1250u-16gb-1tb-ssd-intel-touch-oled-lap/,"201,999,000 تومان",
/product/129390/asus-vivobook-k6500zh-core-i5-12500h-8gb-512gb-ssd-4gb-gtx1650-fhd-laptop/,"37,269,000 تومان","37,399,000 تومان"
/product/129745/asus-vivobook-17x-k1703za-a-core-i7-12700h-16gb-1tb-ssd-intel-full-hd-laptop/,"43,099,000 تومان","43,299,000 تومان"
/product/128633/asus-rog-strix-g15-g513rc-ryzen-7-6800h-16gb-1tb-ssd-4gb-rtx3050-full-hd-laptop/,"49,789,000 تومان","49,989,000 تومان"
/product/128706/asus-vivobook-r565ep-core-i7-1165g7-12gb-512gb-ssd-2gb-full-hd-laptop/,"33,379,000 تومان","33,499,000 تومان"
/product/129987/asus-r1502za-core-i3-1215u-8gb-256gb-ssd-intel-full-hd-laptop/,"17,083,000 تومان","17,233,000 تومان"
/product/130720/asus-vivobook-r1605za-core-i7-1255u-8gb-512gb-ssd-intel-wuxga-laptop/,"31,684,000 تومان","31,799,000 تومان"
/product/130721/asus-vivobook-r1605za-core-i7-1255u-16gb-512gb-ssd-intel-wuxga-laptop/,"32,599,000 تومان","33,599,000 تومان"
/product/130722/asus-vivobook-r1605za-core-i5-1235u-16gb-512gb-ssd-intel-wuxga-laptop/,"28,814,000 تومان","28,999,000 تومان"
/product/123144/asus-x515ep-core-i5-1135g7-12gb-512gb-ssd-2gb-mx330-fhd-laptop/,"27,289,000 تومان","27,399,000 تومان"
/product/122996/asus-x515ep-core-i7-1165g7-8gb-512gb-ssd-2gb-mx330-fhd-laptop/,"30,699,000 تومان","30,799,000 تومان"
/product/122997/asus-x515ep-core-i7-1165g7-16gb-512gb-ssd-2gb-mx330-fhd-laptop/,"31,689,000 تومان","31,789,000 تومان"
/product/122998/asus-x515ep-core-i7-1165g7-16gb-1tb-ssd-2gb-mx330-fhd-laptop/,"32,649,000 تومان","32,799,000 تومان"
/product/122999/asus-x515ep-core-i5-1135g7-8gb-512gb-ssd-2gb-mx330-fhd-laptop/,"26,699,000 تومان","27,699,000 تومان"
/product/123000/asus-x515ep-core-i5-1135g7-16gb-512gb-ssd-2gb-mx330-fhd-laptop/,"27,764,000 تومان","27,899,000 تومان"
/product/123001/asus-x515ep-core-i5-1135g7-16gb-1tb-ssd-2gb-mx330-fhd-laptop/,"29,274,000 تومان","29,399,000 تومان"
/product/124396/asus-vivobook-r565ea-core-i3-1115g4-4gb-512gb-ssd-intel-full-hd-laptop/,"15,474,000 تومان","15,599,000 تومان"
/product/122941/asus-vivobook-r565ea-core-i3-1115g4-8gb-1tb-ssd-intel-full-hd-laptop/,"17,864,000 تومان","17,999,000 تومان"
/product/120424/asus-vivobook-r565ep-core-i7-1165g7-16gb-1tb-256gb-ssd-2gb-full-hd-laptop/,"36,199,000 تومان","36,399,000 تومان"
/product/123141/asus-x515ep-core-i7-1165g7-12gb-512gb-ssd-2gb-mx330-fhd-laptop/,"31,184,000 تومان","31,299,000 تومان"
/product/124505/asus-vivobook-k513eq-oled-core-i7-1165g7-20gb-512gb-ssd-2gb-mx350-full-hd-laptop/,"35,674,000 تومان","35,799,000 تومان"
/product/124506/asus-vivobook-k513eq-oled-core-i7-1165g7-20gb-1tb-ssd-2gb-mx350-full-hd-laptop/,"37,174,000 تومان","37,299,000 تومان"
/product/124701/asus-x515ea-core-i3-1115g4-8gb-256gb-ssd-intel-full-hd-laptop/,"15,299,000 تومان","16,299,000 تومان"
/product/125371/asus-x515ea-core-i3-1115g4-12gb-1tb-256gb-ssd-intel-full-hd-laptop/,"18,179,000 تومان","18,299,000 تومان"
/product/125372/asus-x515ea-core-i3-1115g4-8gb-1tb-256gb-ssd-intel-full-hd-laptop/,"17,249,000 تومان","17,399,000 تومان"
/product/125373/asus-x515ea-core-i3-1115g4-8gb-1tb-128gb-ssd-intel-full-hd-laptop/,"16,934,000 تومان","17,099,000 تومان"
/product/125853/asus-vivobook-r565ep-core-i7-1165g7-12gb-1tb-256gb-ssd-2gb-full-hd-laptop/,"35,594,000 تومان","35,729,000 تومان"
/product/125962/asus-vivobook-r565ep-core-i3-1115g4-4gb-512gb-ssd-2gb-mx330-full-hd-laptop/,"20,484,000 تومان","20,599,000 تومان"
/product/126454/asus-tuf-gaming-fx517zr-core-i7-12650h-16gb-512gb-ssd-8gb-rtx-3070-144hz-full-hd/,"63,449,000 تومان","63,599,000 تومان"
/product/126455/asus-tuf-gaming-fx517zr-core-i7-12650h-16gb-1tb-ssd-8gb-rtx-3070-144hz-full-hd-l/,"64,984,000 تومان","65,099,000 تومان"
/product/126124/asus-tuf-gaming-fx517ze-core-i7-12650h-16gb-512gb-ssd-4gb-rtx-3050ti-full-hd-lap/,"55,799,000 تومان","55,999,000 تومان"
/product/126894/asus-vivobook-r565ep-core-i7-1165g7-8gb-512gb-ssd-2gb-full-hd-laptop/,"33,174,000 تومان","33,299,000 تومان"
/product/126899/asus-vivobook-r565ep-core-i7-1165g7-16gb-512gb-ssd-2gb-full-hd-laptop/,"35,189,000 تومان","35,299,000 تومان"
/product/131823/lenovo-v15-core-i5-1135g7-12gb-256gb-ssd-2gb-mx350-fhd-laptop/,"23,670,000 تومان","23,770,000 تومان"
/product/131824/lenovo-v15-core-i5-1135g7-12gb-512gb-ssd-2gb-mx350-fhd-laptop/,"24,180,000 تومان","24,280,000 تومان"
/product/131596/lenovo-ideapad-3-core-i5-1155g7-16gb-1tb-256gb-ssd-2gb-mx350-fhd-laptop/,"26,840,000 تومان","26,940,000 تومان"
/product/131597/lenovo-ideapad-3-core-i5-1155g7-16gb-1tb-512gb-ssd-2gb-mx350-fhd-laptop/,"27,500,000 تومان",
/product/130831/lenovo-ideapad-gaming-3-core-i7-12650h-16gb-1tb-ssd-4gb-3050-fhd-laptop/,"48,710,000 تومان","48,910,000 تومان"
/product/130832/lenovo-ideapad-gaming-3-core-i7-12650h-32gb-1tb-ssd-4gb-3050-fhd-laptop/,"50,750,000 تومان","50,850,000 تومان"
/product/130835/lenovo-ideapad-3-core-i3-1215u-12gb-1tb-512gb-ssd-intel-fhd-laptop/,"18,200,000 تومان","18,500,000 تومان"
/product/132078/lenovo-ideapad-3-core-i3-1115g4-12gb-512gb-ssd-intel-full-hd-laptop/,"16,090,000 تومان","16,390,000 تومان"
/product/131852/lenovo-legion-5-core-i7-12700h-16gb-1tb-ssd-8gb-3070-wqhd-laptop/,"71,800,000 تومان","72,000,000 تومان"
/product/132055/lenovo-ideapad-3-core-i7-1165g7-12gb-512gb-ssd-2gb-mx450-fhd-laptop/,"29,210,000 تومان","29,310,000 تومان"
/product/131252/lenovo-thinkpad-e14-core-i5-1235u-16gb-512gb-ssd-2gb-mx550-full-hd-ips-laptop/,"44,700,000 تومان",
/product/131821/lenovo-v15-core-i5-1135g7-8gb-256gb-ssd-2gb-mx350-fhd-laptop/,"23,120,000 تومان","23,220,000 تومان"
/product/132492/lenovo-ideapad-3-core-i5-1235u-8gb-512gb-ssd-intel-full-hd-laptop/,"23,550,000 تومان","23,750,000 تومان"
/product/132493/lenovo-ideapad-3-core-i7-1255u-8gb-512gb-ssd-intel-full-hd-laptop/,"27,650,000 تومان",
/product/132494/lenovo-ideapad-3-core-i7-1255u-16gb-512gb-ssd-intel-full-hd-laptop/,"28,650,000 تومان","28,750,000 تومان"
/product/132501/lenovo-ideapad-3-core-i7-1255u-8gb-1tb-512gb-ssd-intel-full-hd-laptop/,"29,250,000 تومان","29,450,000 تومان"
/product/132502/lenovo-ideapad-3-core-i7-1255u-16gb-1tb-512gb-ssd-intel-full-hd-laptop/,"30,230,000 تومان",
/product/132700/lenovo-v15-core-i3-1215u-4gb-256gb-ssd-intel-fhd-laptop/,"15,630,000 تومان","15,830,000 تومان"
/product/132701/lenovo-v15-core-i3-1215u-8gb-256gb-ssd-intel-fhd-laptop/,"16,200,000 تومان","16,300,000 تومان"
/product/132702/lenovo-v15-core-i3-1215u-12gb-256gb-ssd-intel-fhd-laptop/,"16,650,000 تومان",
/product/132703/lenovo-v15-core-i3-1215u-8gb-1tb-256gb-ssd-intel-fhd-laptop/,"18,150,000 تومان","18,250,000 تومان"
/product/132704/lenovo-v15-core-i3-1215u-12gb-1tb-256gb-ssd-intel-fhd-laptop/,"18,630,000 تومان","18,730,000 تومان"
/product/132705/lenovo-v15-core-i3-1215u-12gb-512gb-ssd-intel-fhd-laptop/,"17,350,000 تومان","17,600,000 تومان"
/product/132706/lenovo-v15-core-i3-1215u-8gb-512gb-ssd-intel-fhd-laptop/,"16,800,000 تومان","17,000,000 تومان"
/product/129387/dell-vostro-3510-core-i5-1135g7-16gb-1tb-512gb-ssd-2gb-mx350-hd-laptop/,"32,750,000 تومان","33,950,000 تومان"
/product/134277/dell-inspiron-14-7420-touch-2in1-core-i7-1255u-16gb-512gb-ssd-2gb-fhd-laptop/,"78,900,000 تومان",
/product/134278/dell-latitude-7640-core-i5-1345u-16gb-256gb-ssd-intel-fhd-laptop/,"89,900,000 تومان",
/product/130380/dell-vostro-3520-b-core-i7-1255u-8gb-1tb-ssd-2gb-mx550-fhd-laptop/,"40,750,000 تومان","40,950,000 تومان"
/product/130381/dell-vostro-3520-z-core-i7-1255u-32gb-512gb-ssd-2gb-mx550-fhd-laptop/,"42,200,000 تومان","42,650,000 تومان"
/product/130382/dell-vostro-3520-x-core-i7-1255u-32gb-1tb-ssd-2gb-mx550-fhd-laptop/,"44,200,000 تومان","44,900,000 تومان"
/product/134579/lenovo-v15-core-i3-1115g4-12gb-1tb-intel-full-hd-laptop/,"17,000,000 تومان",
/product/75913/asus-vivobook-x543ma-n4000-4gb-1tb-intel-laptop/,,
/product/68734/lenovo-ideapad-330-e-n4000-4gb-1tb-intel-hd-laptop/,,
/product/69471/lenovo-ideapad-130-a4-9125-8gb-1tb-amd-laptop/,,
/product/68906/lenovo-ideapad-330-n4000-4gb-500gb-intel-hd-laptop/,,
/product/73885/lenovo-v145-a6-9225-8gb-1tb-amd-hd-laptop/,,
/product/69928/lenovo-ideapad-130-core-i5-8gb-1tb-2gb-laptop/,,
/product/997/acer-aspire-e1-510-n3520-2gb-500gb-intel-laptop/,,
/product/68425/asus-x540na-n3350-4gb-1tb-intel-laptop/,,
/product/70528/asus-vivobook-k540ub-core-i5-8gb-1tb-2gb-laptop/,,
/product/52175/lenovo-ideapad-320-core-i3-4gb-1tb-2gb-laptop/,,
/product/71477/asus-vivobook-x540ua-core-i3-4gb-1tb-intel-laptop/,,
/product/68507/lenovo-ideapad-130-core-i3-4gb-1tb-2gb-laptop/,,
/product/70275/lenovo-ideapad-130-core-i3-4gb-1tb-intel-laptop/,,
/product/62680/lenovo-ideapad-320-core-i3-6006-4gb-1tb-intel-laptop/,,
/product/69133/asus-vivobook-max-x541na-n3350-2gb-500gb-intel-laptop/,,
/product/68908/lenovo-ideapad-130-core-i7-8gb-1tb-2gb-laptop/,,
/product/68646/lenovo-ideapad-330-n5000-4gb-1tb-intel-hd-laptop/,,
/product/128842/asus-vivobook-pro-m6500qh-ryzen-5-5600h-8gb-512gb-ssd-4gb-gtx-1650-fhd-laptop/,"30,049,000 تومان","30,199,000 تومان"
/product/128850/asus-rog-strix-g713rm-kh071-ryzen-9-6900hx-16gb-1tb-ssd-6gb-rtx-3060-fhd-laptop/,"65,464,000 تومان","65,599,000 تومان"
/product/129388/asus-vivobook-k6500zc-a-core-i7-12700h-16gb-1tb-ssd-4gb-3050-2-8k-laptop/,"56,674,000 تومان","56,799,000 تومان"
/product/130736/asus-zenbook-13-ux325ea-i7-1165g7-16gb-512gb-ssd-intel-full-hd-laptop/,"48,699,000 تومان",
/product/131499/asus-r1502za-core-i3-1215u-8gb-512gb-ssd-intel-full-hd-laptop/,"18,169,000 تومان","18,299,000 تومان"
/product/131500/asus-r1502za-core-i3-1215u-8gb-1tb-ssd-intel-full-hd-laptop/,"19,979,000 تومان","20,099,000 تومان"
/product/131501/asus-r1502za-core-i3-1215u-12gb-512gb-ssd-intel-full-hd-laptop/,"18,784,000 تومان","18,899,000 تومان"
/product/131502/asus-r1502za-core-i3-1215u-12gb-256gb-ssd-intel-full-hd-laptop/,"17,684,000 تومان","17,799,000 تومان"
/product/131503/asus-r1502za-core-i3-1215u-12gb-1tb-ssd-intel-full-hd-laptop/,"19,699,000 تومان","19,899,000 تومان"
/product/131504/asus-r1502za-core-i3-1215u-20gb-256gb-ssd-intel-full-hd-laptop/,"18,999,000 تومان","19,199,000 تومان"
/product/131505/asus-r1502za-core-i3-1215u-20gb-512gb-ssd-intel-full-hd-laptop/,"20,184,000 تومان","20,299,000 تومان"
/product/131506/asus-r1502za-core-i3-1215u-20gb-1tb-ssd-intel-full-hd-laptop/,"21,449,000 تومان","21,599,000 تومان"
/product/131514/asus-vivobook-r565ep-core-i3-1115g4-12gb-512gb-ssd-2gb-mx330-full-hd-laptop/,"21,399,000 تومان","21,599,000 تومان"
/product/131515/asus-vivobook-r565ep-core-i3-1115g4-20gb-512gb-ssd-2gb-mx330-full-hd-laptop/,"22,884,000 تومان","22,999,000 تومان"
/product/131701/asus-rog-strix-g15-g513rc-ryzen-7-6800h-8gb-1tb-ssd-4gb-rtx3050-full-hd-laptop/,"48,749,000 تومان","48,899,000 تومان"
/product/131803/asus-vivobook-k6500zh-core-i5-12500h-16gb-512gb-ssd-4gb-gtx1650-fhd-laptop/,"42,774,000 تومان","42,899,000 تومان"
/product/130814/asus-vivobook-15x-oled-m1503ia-ryzen-5-4600h-8gb-1tb-ssd-amd-full-hd-laptop/,"25,264,000 تومان","25,399,000 تومان"
/product/131600/asus-x515ea-core-i3-1115g4-4gb-256gb-ssd-intel-full-hd-laptop/,"15,079,000 تومان","15,329,000 تومان"
/product/131639/asus-rog-strix-g16-g614jv-a-core-i7-13650hx-16gb-512gb-ssd-8gb-4060-full-hd-lapt/,"72,874,000 تومان","72,999,000 تومان"
/product/132281/asus-tuf-gaming-fx506hf-core-i5-11400h-16gb-1tb-ssd-4gb-rtx2050-full-hd-laptop/,"39,249,000 تومان","39,599,000 تومان"
/product/132282/asus-tuf-gaming-fx506hf-core-i5-11400h-16gb-512gb-ssd-4gb-rtx2050-full-hd-laptop/,"37,814,000 تومان","37,999,000 تومان"
/product/132283/asus-tuf-gaming-fx506hf-core-i5-11400h-8gb-512gb-ssd-4gb-rtx2050-full-hd-laptop/,"36,749,000 تومان","36,899,000 تومان"
/product/132317/asus-vivobook-r565ep-core-i7-1165g7-24gb-512gb-ssd-2gb-full-hd-laptop/,"35,689,000 تومان","35,799,000 تومان"
/product/132318/asus-vivobook-r565ep-core-i7-1165g7-24gb-1tb-ssd-2gb-full-hd-laptop/,"36,889,000 تومان","36,999,000 تومان"
/product/68958/lenovo-ideapad-330-core-i3-8130u-4gb-1tb-intel-hd-laptop/,,
/product/67446/asus-vivobook-15-r542uf-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/64104/lenovo-ideapad-320-core-i5-8250u-8gb-1tb-2gb-full-hd-no-odd-laptop/,,
/product/107513/lenovo-ideapad-l340-ryzen-3-3200u-8gb-1tb-2gb-hd-laptop/,,
/product/51807/apple-macbook-air-2017-mqd32-13-3-inch-laptop/,,
/product/66249/lenovo-ideapad-320-core-i3-6006-4gb-1tb-laptop/,,
/product/69605/asus-x540ub-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/71307/asus-vivobook-k542uf-core-i7-12gb-1tb-2gb-full-hd-laptop/,,
/product/72046/asus-k540ua-core-i3-4gb-1tb-intel-laptop/,,
/product/74476/asus-x540mb-n5000-4gb-1tb-2gb-full-hd-laptop/,,
/product/63213/lenovo-ideapad-320-core-i5-8250u-8gb-1tb-2gb-full-hd-laptop/,,
/product/6182/lenovo-g5080-core-i3-4gb-500gb-2gb-laptop/,,
/product/71705/asus-vivobook-k540ub-core-i7-8gb-1tb-2gb-full-hd-laptop/,,
/product/64483/asus-r542un-core-i7-12gb-1tb-4gb-full-hd-laptop/,,
/product/63108/asus-vivobook-max-x541uv-core-i5-7200u-4gb-500gb-2gb-full-hd-laptop/,,
/product/48949/acer-aspire-e1-510-n3520-4gb-500gb-intel-laptop/,,
/product/65528/lenovo-ideapad-120s-n3350-4gb-500gb-laptop/,,
/product/75540/lenovo-ideapad-l340-core-i7-16gb-1tb-256gb-ssd-4gb-full-hd-laptop/,,
/product/3780/lenovo-g5045-6010-4gb-500gb-512mb/,,
/product/46717/lenovo-ideapad-110-a6-7310-8gb-1tb-3gb-laptop/,,
/product/45187/lenovo-ideapad-310-core-i7-8gb-1tb-2gb-laptop/,,
/product/71638/lenovo-ideapad-330-core-i5-8gb-1tb-4gb-full-hd-laptop/,,
/product/69606/lenovo-ideapad-330-core-i3-8130u-4gb-1tb-2gb-laptop/,,
/product/2895/asus-x554lj-core-i5-4gb-500gb-2gb/,,
/product/132354/asus-tuf-gaming-fx517ze-core-i7-12650h-32gb-2tb-ssd-4gb-rtx-3050ti-full-hd-lapto/,"63,799,000 تومان","63,999,000 تومان"
/product/132262/asus-vivobook-x1502za-corei3-1215u-12gb-1tb-ssd-intel-full-hd-laptop/,"20,274,000 تومان","20,399,000 تومان"
/product/132264/asus-x515ep-core-i3-1115g4-4gb-256gb-ssd-2gb-mx330-fhd-laptop/,"20,499,000 تومان","20,699,000 تومان"
/product/132300/asus-vivobook-pro-15-oled-d3500qc-ryzen-7-5800h-16gb-512gb-ssd-4gb-3050-full-hd-laptop/,"43,649,000 تومان","43,799,000 تومان"
/product/132278/asus-tuf-gaming-fx506hf-core-i5-11400h-32gb-1tb-ssd-4gb-rtx2050-full-hd-laptop/,"41,419,000 تومان","41,599,000 تومان"
/product/132279/asus-tuf-gaming-fx506hf-core-i5-11400h-32gb-512gb-ssd-4gb-rtx2050-full-hd-laptop/,"39,519,000 تومان","39,699,000 تومان"
/product/132838/asus-rog-strix-g16-g614ji-core-i9-13980hx-16gb-1tb-ssd-8gb-4070-full-hd-laptop/,"117,699,000 تومان",
/product/132842/asus-rog-strix-g713rm-kh071-ryzen-9-6900hx-32gb-1tb-ssd-6gb-rtx-3060-fhd-laptop/,"69,514,000 تومان","69,799,000 تومان"
/product/133120/asus-x515ep-core-i7-1165g7-24gb-512gb-ssd-2gb-mx330-fhd-laptop/,"32,549,000 تومان","32,699,000 تومان"
/product/133121/asus-x515ep-core-i7-1165g7-24gb-1tb-ssd-2gb-mx330-fhd-laptop/,"34,174,000 تومان","34,299,000 تومان"
/product/133047/asus-x515ep-core-i3-1115g4-12gb-256gb-ssd-2gb-mx330-fhd-laptop/,"21,784,000 تومان","21,899,000 تومان"
/product/133187/asus-vivobook-r1502za-core-i5-1235u-16gb-512gb-ssd-intel-full-hd-laptop/,"27,633,000 تومان","28,633,000 تومان"
/product/133245/asus-rog-zephyrus-g15-ga503qm-ryzen-9-5900hs-16gb-512gb-ssd-6gb-wqhd-laptop/,"58,799,000 تومان","58,999,000 تومان"
/product/133191/asus-vivobook-m1603qa-ryzen-5-5600h-16gb-512gb-ssd-rx-vega-7-full-hd-laptop/,"29,749,000 تومان","29,899,000 تومان"
/product/132621/asus-vivobook-r1605za-core-i5-1235u-16gb-1tb-ssd-intel-wuxga-laptop/,"30,189,000 تومان","30,299,000 تومان"
/product/133430/asus-tuf-gaming-fx507zc-core-i5-12500h-32gb-2tb-ssd-4gb-rtx3050-full-hd-laptop/,"52,449,000 تومان","52,599,000 تومان"
/product/133431/asus-tuf-gaming-fx507zc-core-i5-12500h-32gb-1tb-ssd-4gb-rtx3050-full-hd-laptop/,"49,809,000 تومان","49,989,000 تومان"
/product/133542/asus-tuf-gaming-fx507zv4-core-i7-12700h-16gb-512gb-ssd-8gb-rtx4060-fhd-laptop/,"66,249,000 تومان","66,399,000 تومان"
/product/133543/asus-tuf-gaming-fx507zv4-core-i7-12700h-16gb-1tb-ssd-8gb-rtx4060-fhd-laptop/,"67,514,000 تومان","67,699,000 تومان"
/product/133544/asus-tuf-gaming-fx507zv4-core-i7-12700h-32gb-1tb-ssd-8gb-rtx4060-fhd-laptop/,"71,864,000 تومان","71,999,000 تومان"
/product/133738/asus-rog-strix-g18-g814jz-core-i9-13980hx-16gb-1tb-ssd-12gb-4080-wqxga-laptop/,"170,200,000 تومان",
/product/133739/asus-rog-strix-g18-g814jz-core-i9-13980hx-32gb-1tb-ssd-12gb-4080-wqxga-laptop/,"175,200,000 تومان",
/product/134028/asus-vivobook-x1502za-corei3-1215u-12gb-256gb-ssd-intel-full-hd-laptop/,"18,089,000 تومان","18,199,000 تومان"
/product/134047/asus-x1500ep-core-i5-1135g7-8gb-512gb-ssd-2gb-mx330-fhd-laptop/,"26,514,000 تومان","26,699,000 تومان"
/product/47233/asus-vivobook-max-x541uv-core-i5-4gb-1tb-2gb-full-hd-laptop/,,
/product/62971/asus-vivobook-max-x541uv-core-i7-12gb-1tb-2gb-full-hd-laptop/,,
/product/87062/asus-vivobook-x543ua-core-i3-4gb-1tb-intel-laptop/,,
/product/107942/asus-k543ub-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/107509/lenovo-ideapad-l340-ryzen-5-3500u-8gb-1tb-2gb-hd-laptop/,,
/product/63742/lenovo-ideapad-520-core-i5-8250u-8gb-1tb-laptop/,,
/product/8798/lenovo-ideapad-300-n3050-4gb-500gb-intel-laptop/,,
/product/71491/asus-vivobook-k540ub-core-i3-4gb-1tb-2gb-laptop/,,
/product/45845/asus-x540lj-core-i3-4gb-500gb-intel-laptop/,,
/product/8554/asus-x540lj-core-i3-4gb-500gb-2gb-laptop/,,
/product/69298/lenovo-ideapad-330-core-i5-8gb-1tb-2gb-full-hd-laptop/,,
/product/69216/lenovo-ideapad-330-n5000-4gb-1tb-2gb-hd-laptop/,,
/product/108466/lenovo-ideapad-130-a6-9225-8gb-1tb-amd-laptop/,,
/product/109519/lenovo-ideapad-330-n4000-8gb-1tb-intel-hd-laptop/,,
/product/49315/asus-x540l-core-i3-4gb-1tb-intel-hd-laptop/,,
/product/41027/asus-x540lj-core-i3-4gb-500gb-1gb-laptop/,,
/product/66715/asus-vivobook-x540ya-e1-6010-4gb-1tb-amd-laptop/,,
/product/66848/asus-vivobook-k542uf-core-i5-12gb-1tb-2gb-full-hd-laptop/,,
/product/69775/asus-x540ub-core-i3-4gb-1tb-2gb-full-hd-laptop/,,
/product/44391/asus-k556uq-core-i7-12gb-1tb-2gb-full-hd-laptop/,,
/product/107930/lenovo-ideapad-330-3867u-4gb-1tb-intel-hd-laptop/,,
/product/67740/lenovo-ideapad-330-core-i3-4gb-1tb-intel-hd-laptop/,,
/product/67957/lenovo-ideapad-v130-core-i3-4gb-500gb-2gb-laptop/,,
/product/63394/lenovo-ideapad-320-core-i3-8gb-1tb-2gb-hd-laptop/,,
/product/132048/hp-victus-15-fa1093dx-core-i5-13420h-16gb-512gb-ssd-6gb-3050-fhd-laptop/,"42,400,000 تومان","42,900,000 تومان"
/product/132049/hp-victus-15-fa1093dx-core-i5-13420h-8gb-512gb-ssd-6gb-3050-fhd-laptop/,"40,600,000 تومان","41,000,000 تومان"
/product/132050/hp-victus-15-fa1093dx-core-i5-13420h-8gb-1tb-ssd-6gb-3050-fhd-laptop/,"42,100,000 تومان",
/product/132051/hp-victus-15-fa1093dx-core-i5-13420h-16gb-1tb-ssd-6gb-3050-fhd-laptop/,"43,650,000 تومان",
/product/134498/hp-fd0245nia-a-core-i5-1335u-8gb-512gb-ssd-2gb-full-hd-laptop/,"34,800,000 تومان","35,300,000 تومان"
/product/134499/hp-fd0245nia-b-core-i5-1335u-8gb-1tb-ssd-2gb-full-hd-laptop/,"36,600,000 تومان","37,400,000 تومان"
/product/134500/hp-envy-x360-15t-fe000-core-i7-1355u-16gb-1tb-ssd-4gb-full-hd-laptop/,"64,500,000 تومان","65,500,000 تومان"
/product/134501/hp-fd0237nia-a-core-i7-1355u-8gb-512gb-ssd-2gb-full-hd-laptop/,"41,100,000 تومان","42,000,000 تومان"
/product/134502/hp-fd0237nia-b-core-i7-1355u-8gb-1tb-ssd-2gb-full-hd-laptop/,"42,690,000 تومان","43,690,000 تومان"
/product/134503/hp-fd0237nia-c-core-i7-1355u-8gb-1tb-ssd-2gb-full-hd-laptop/,"44,500,000 تومان","45,000,000 تومان"
/product/123835/hp-omen-16-c0002dx-a-ryzen-7-5800h-16gb-1tb-ssd-8gb-rx6600m-full-hd-ips-laptop/,"45,500,000 تومان",
/product/123845/hp-omen-16-c0002dx-b-ryzen-7-5800h-32gb-1tb-ssd-8gb-rx6600m-full-hd-ips-laptop/,"47,550,000 تومان",
/product/65453/microsoft-surface-book-2-core-i7-8gb-256gb-2gb-13inch-touch/,"49,388,000 تومان","50,388,000 تومان"
/product/122195/microsoft-surface-laptop-4-ryzen5-8gb-256gb-laptop/,"36,580,000 تومان","37,580,000 تومان"
/product/122456/microsoft-surface-laptop-4-13-5inch-core-i7-1185g7-32gb-1tb-ssd-intel-touch-lapt/,"82,500,000 تومان","83,500,000 تومان"
