,Weight,Category,Screen_size,Screen_type,Screen_resolution,CPU_Brand,CPU_series,CPU_model,RAM,Storage_amount,Storage_type,Storage_info,GPU_Brand,GPU_Model,OS,original_price,after_discount,persian_info,full_info,discount_percent
5834,2.29 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5 12500H,8.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ اچ پی 15.6 اینچی مدل VICTUS 15 FA0026NQ پردازنده CORE I5 12500H رم 8GB حافظه 512GB SSD گرافیک 4GB GTX 1650,HP VICTUS 15 FA0026NQ CORE I5 12500H 8GB 512GB SSD 4GB GTX 1650 FHD Laptop,0.0
5835,1.3 KG,نوت بوک (لپ تاپ),13.3,,1080 * 1920,INTEL,Core i7,,8.0,524288.0,SSD,SSD NVMe,Intel,Intel Iris X Graphics,,,,لپ تاپ اچ پی 13.3 اینچی مدل ENVY X360 13M BD1033dx پردازنده Core i7 رم 8GB حافظه 512GB SSD گرافیک Intel,ENVY X360 13M BD1033dx Core i7 1195G7 8GB 512GB SSD Intel Full HD Touch Laptop,0.0
5836,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-13420H,16.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,RTX 2050,,,,لپ تاپ 15.6 اینچی اچ‌پی مدل Victus 15-FA1034NIA i5 16GB 512GB SSD RTX2050 4GB,HP Victus 15-FA1034NIA Core i5-13420H 16GB 512GB SSD 4GB 2050 FHD Laptop,0.0
5837,2.۵ KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5 12500H,8.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ اچ پی 15.6 اینچی مدل VICTUS 15 D1008NIA پردازنده Core i5 12500H رم 8GB حافظه 512GB SSD گرافیک 4GB 1650,HP VICTUS 15 D1008NIA Core i5 12500H 8GB 512GB SSD 4GB GTX 1650 FHD Laptop,0.0
5838,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-13420H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,RTX 2050,,,,لپ تاپ 15.6 اینچی اچ‌پی مدل Victus 15-FA1034NIA i5 16GB 1TB SSD RTX2050 4GB,HP Victus 15-FA1034NIA Core i5-13420H 16GB 1TB SSD 4GB 2050 FHD Laptop,0.0
5839,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-13420H,32.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,RTX 2050,,,,لپ تاپ 15.6 اینچی اچ‌پی مدل Victus 15-FA1034NIA i5 32GB 1TB SSD RTX2050 4GB,HP Victus 15-FA1034NIA Core i5-13420H 32GB 1TB SSD 4GB 2050 FHD Laptop,0.0
5840,2.۵ KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5 12500H,16.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ اچ پی 15.6 اینچی مدل VICTUS 15 D1008NIA پردازنده Core i5 12500H رم 16GB حافظه 512GB SSD گرافیک 4GB 1650,HP VICTUS 15 D1008NIA Core i5 12500H 16GB 512GB SSD 4GB GTX 1650 FHD Laptop,0.0
5841,2.۵ KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5 12500H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,GTX 1650,,,,لپ تاپ اچ پی 15.6 اینچی مدل VICTUS 15 D1008NIA پردازنده Core i5 12500H رم 16GB حافظه 1TB SSD گرافیک 4GB 1650,HP VICTUS 15 D1008NIA Core i5 12500H 16GB 1TB SSD 4GB GTX 1650 FHD Laptop,0.0
5842,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-13420H,32.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,RTX 2050,,,,لپ تاپ 15.6 اینچی اچ‌پی مدل Victus 15-FA1034NIA i5 32GB 512GB SSD RTX2050 4GB,HP Victus 15-FA1034NIA Core i5-13420H 32GB 512GB SSD 4GB 2050 FHD Laptop,0.0
5843,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,8.0,2561024.0,SSDHDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1040-C,DA1040-C Core i7 8GB 1TB 250GB SSD 4GB Full HD Laptop,0.0
5844,۲.۴۶ KG,نوت بوک (لپ تاپ),16.0,IPS,1080 * 1920,INTEL,Core i7,i7-12700H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,RTX 3060,,,,لپ تاپ 16.1 اینچی اچ‌پی مدل Victus 16-D1004NW Core i7 16GB 1TB SSD 3060 6GB,HP Victus 16-D1004NW Core i7 12700H 16GB 1TB SSD 6GB RTX3060 FHD IPS Laptop,0.0
5845,۲.۴۶ KG,نوت بوک (لپ تاپ),16.0,IPS,1080 * 1920,INTEL,Core i7,i7-12700H,32.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,RTX 3060,,,,لپ تاپ 16.1 اینچی اچ‌پی مدل Victus 16-D1004NW Core i7 32GB 1TB SSD 3060 6GB,HP Victus 16-D1004NW Core i7 12700H 32GB 1TB SSD 6GB RTX3060 FHD IPS Laptop,0.0
5846,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,16.0,1229824.0,SSDHDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1040-E,DA1040-E Core i7 16GB 1TB 120GB SSD 4GB Full HD Laptop,0.0
5847,1.75 KG,نوت بوک (لپ تاپ),15.6,TFT,768 * 1366,INTEL,Core i5,i5-1135G7,8.0,524288.0,SSD,,Nvidia Gforce,Geforce MX350,Dos,,,لپ تاپ 15.6 اینچی اچ‌پی مدل 15-DW3158NIA پردازنده Core i5-1135G7 رم 8GB حافظه 512GB SSD گرافیک MX350 2GB,DW3158NIA-15 Core i5-1135G7 8GB 512GB SSD 2GB MX350 HD Laptop,0.0
5849,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,16.0,2561024.0,SSDHDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1040-F,DA1040-F Core i7 16GB 1TB 250GB SSD 4GB Full HD Laptop,0.0
5850,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,8.0,1024.0,HDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1041-A,DA1041-A Core i7 8GB 1TB 4GB Full HD Laptop,0.0
5851,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,16.0,1024.0,HDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1040-D,DA1040-D Core i7 16GB 1TB 4GB Full HD Laptop,0.0
5852,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,16.0,5121024.0,SSDHDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1040-G,DA1040-G Core i7 16GB 1TB 500GB SSD 4GB Full HD Laptop,0.0
5853,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,8.0,1229824.0,SSDHDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1041-B,DA1041-B Core i7 8GB 1TB 120GB SSD 4GB Full HD Laptop,0.0
5854,1.86 KG,نوت بوک (لپ تاپ),15.6,WLED Backlit,1080 * 1920,INTEL,Core i7,i7-8565U,8.0,2561024.0,SSDHDD,,Nvidia Gforce,GeForce® MX130 GDDR5,Dos,,,لپ تاپ 15 اینچی اچ پی مدل DA1041-C,DA1041-C Core i7 8GB 1TB 250GB SSD 4GB Full HD Laptop,0.0
5855,1.7 KG,نوت بوک (لپ تاپ),15.6,TFT,768 * 1366,AMD,Athlon,,8.0,1311744.0,SSDHDD,,AMD Radeon,,,,,لپ تاپ اچ پی 15.6 اینچی مدل 255 G8 پردازنده Athlon 3150U رم 8GB حافظه 1TB 128GB SSD گرافیک Radeon,G8 255 Athlon 3150U 8GB 1TB 128GB SSD Radeon HD Laptop,0.0
5856,1.7 KG,نوت بوک (لپ تاپ),15.6,TFT,768 * 1366,AMD,Athlon,,8.0,2622464.0,SSDHDD,,AMD Radeon,,,,,لپ تاپ اچ پی 15.6 اینچی مدل 255 G8 پردازنده Athlon 3150U رم 8GB حافظه 1TB 256GB SSD گرافیک Radeon,G8 255 Athlon 3150U 8GB 1TB 256GB SSD Radeon HD Laptop,0.0
5857,1.7 KG,نوت بوک (لپ تاپ),15.6,TFT,768 * 1366,AMD,Athlon,,16.0,1311744.0,SSDHDD,,AMD Radeon,,,,,لپ تاپ اچ پی 15.6 اینچی مدل 255 G8 پردازنده Athlon 3150U رم 16GB حافظه 1TB 128GB SSD گرافیک Radeon,G8 255 Athlon 3150U 16GB 1TB 128GB SSD Radeon HD Laptop,0.0
5858,1.7 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i5,i5-1135G7,12.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,MX350,Dos,,,لپ تاپ 15.6 اینچی اچ‌پی مدل DW3014 پردازنده Core i5-1135G7 رم 12GB حافظه 512GB SSD گرافیک MX350 2GB,DW3014 Core i5-1135G7 12GB 512GB SSD 2GB MX350 Full HD Laptop,0.0
5859,2.7 KG,نوت بوک (لپ تاپ),17.3,QHD,1440 * 2560,INTEL,Core i9,i9 11900H,16.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3070 GDDR6,Microsoft Windows 11,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - 9A8 پردازنده Core i9 رم 16GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 17t CK000 - 9A8 Core i9 11900H 16GB 1TB SSD 8GB 3070 QHD Laptop,0.0
5860,1.5 KG,نوت بوک (لپ تاپ),14.0,,1080 * 1920,INTEL,Core i7,,8.0,524288.0,SSD,SSD NVMe,Intel,Iris Xe Graphics,,,,لپ تاپ 14 اینچی اچ پی مدل Pavilion x360 Convertible 14t DY100 - 7AS,Pavilion x360 Convertible 14t DY100 - 7AS Core i7 1195G7 8GB 512GB SSD Intel Full HD Touch Laptop,0.0
5861,2.7 KG,نوت بوک (لپ تاپ),17.3,QHD,1440 * 2560,INTEL,Core i9,i9 11900H,32.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3070 GDDR6,Microsoft Windows 11,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - 9B8 پردازنده Core i9 رم 32GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 17t CK000 - 9B8 Core i9 11900H 32GB 1TB SSD 8GB 3070 QHD Laptop,0.0
5862,1.7 KG,نوت بوک (لپ تاپ),15.6,TFT,768 * 1366,AMD,Athlon,,16.0,2622464.0,SSDHDD,,AMD Radeon,,,,,لپ تاپ اچ پی 15.6 اینچی مدل 255 G8 پردازنده Athlon 3150U رم 16GB حافظه 1TB 256GB SSD گرافیک Radeon,G8 255 Athlon 3150U 16GB 1TB 256GB SSD Radeon HD Laptop,0.0
5863,2.7 KG,نوت بوک (لپ تاپ),17.3,QHD,1440 * 2560,INTEL,Core i9,i9 11900H,16.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3080 GDDR6,Microsoft Windows 11,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - 9A16 پردازنده Core i9 رم 16GB حافظه 1TB SSD گرافیک 16GB 3080,OMEN 17t CK000 - 9A16 Core i9 11900H 16GB 1TB SSD 16GB 3080 QHD Laptop,0.0
5864,1.5 KG,نوت بوک (لپ تاپ),14.0,,1080 * 1920,INTEL,Core i7,,16.0,1024.0,SSD,SSD NVMe,Intel,Iris Xe Graphics,,,,لپ تاپ 14 اینچی اچ پی مدل Pavilion x360 Convertible 14t DY100 - 7CS,Pavilion x360 Convertible 14t DY100 - 7CS Core i7 1195G7 16GB 1TB SSD Intel Full HD Touch Laptop,0.0
5865,1.7 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,INTEL,Core i5,i5-1135G7,20.0,524288.0,SSD,SSD NVMe,Nvidia Gforce,MX350,Dos,,,لپ تاپ 15.6 اینچی اچ‌پی مدل DW3014 پردازنده Core i5-1135G7 رم 20GB حافظه 512GB SSD گرافیک MX350 2GB,DW3014 Core i5-1135G7 20GB 512GB SSD 2GB MX350 Full HD Laptop,0.0
5866,1.5 KG,نوت بوک (لپ تاپ),14.0,,1080 * 1920,INTEL,Core i7,,8.0,1024.0,SSD,SSD NVMe,Intel,Iris Xe Graphics,,,,لپ تاپ 14 اینچی اچ پی مدل Pavilion x360 Convertible 14t DY100 - 7BS,Pavilion x360 Convertible 14t DY100 - 7BS Core i7 1195G7 8GB 1TB SSD Intel Full HD Touch Laptop,0.0
5867,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i7,i7-12700H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,RTX 3050TI,,,,لپ تاپ اچ پی 15.6 اینچی مدل VICTUS FA0004NQ پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 4GB,HP VICTUS FA0004NQ Core i7 12700H 16GB 1TB SSD 4GB FHD Laptop,0.0
5868,2.51 KG,نوت بوک (لپ تاپ),17.3,WLED Backlit,900 * 1600,INTEL,Core i7,i7-8550U,16.0,1229824.0,SSDHDD,,AMD,AMD Radeon™ 530 Series Graphics GDDR5,,,,لپ تاپ 17 اینچی اچ پی مدل BY0000-E با پردازنده i7,BY0000-E Core i7 16GB 1TB 120GB SSD 4GB 17 inch Laptop,0.0
5869,2.51 KG,نوت بوک (لپ تاپ),17.3,WLED Backlit,900 * 1600,INTEL,Core i7,i7-8550U,8.0,1229824.0,SSDHDD,,AMD,AMD Radeon™ 530 Series Graphics GDDR5,,,,لپ تاپ 17 اینچی اچ پی مدل BY0000-B با پردازنده i7,BY0000-B Core i7 8GB 1TB 120GB SSD 4GB 17 inch Laptop,0.0
5870,2.51 KG,نوت بوک (لپ تاپ),17.3,WLED Backlit,900 * 1600,INTEL,Core i7,i7-8550U,8.0,2561024.0,SSDHDD,,AMD,AMD Radeon™ 530 Series Graphics GDDR5,,,,لپ تاپ 17 اینچی اچ پی مدل BY0000-C با پردازنده i7,BY0000-C Core i7 8GB 1TB 250GB SSD 4GB 17 inch Laptop,0.0
5871,2.51 KG,نوت بوک (لپ تاپ),17.3,WLED Backlit,900 * 1600,INTEL,Core i7,i7-8550U,16.0,1024.0,HDD,,AMD,AMD Radeon™ 530 Series Graphics GDDR5,,,,لپ تاپ 17 اینچی اچ پی مدل BY0000-D با پردازنده i7,BY0000-D Core i7 16GB 1TB 4GB 17 inch Laptop,0.0
5872,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i7,i7 13700H,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,RTX 3050,,,,لپ تاپ اچ پی 15.6 اینچی مدل Victus 15-FA1033NE پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 6GB,HP Victus 15-FA1033NE Core i7 13700H 16GB 1TB SSD 6GB FHD Laptop,0.0
5873,2.51 KG,نوت بوک (لپ تاپ),17.3,WLED Backlit,900 * 1600,INTEL,Core i7,i7-8550U,16.0,5121024.0,SSDHDD,,AMD,AMD Radeon™ 530 Series Graphics GDDR5,,,,لپ تاپ 17 اینچی اچ پی مدل BY0000-G با پردازنده i7,BY0000-G Core i7 16GB 1TB 500GB SSD 4GB 17 inch Laptop,0.0
5874,2.7 KG,نوت بوک (لپ تاپ),17.3,QHD,1440 * 2560,INTEL,Core i9,i9 11900H,32.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3080 GDDR6,Microsoft Windows 11,,,لپ تاپ 17.3 اینچی اچ پی مدل OMEN 17t CK000 - 9B16 پردازنده Core i9 رم 32GB حافظه 1TB SSD گرافیک 16GB 3080,OMEN 17t CK000 - 9B16 Core i9 11900H 32GB 1TB SSD 16GB 3080 QHD Laptop,0.0
5875,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-11300H,16.0,2622464.0,SSDHDD,SSD NVMe,Nvidia Gforce,GTX1650,,,,لپ تاپ 15.6 اینچی اچ پی مدل DK2087NE پردازنده Core i5 رم 16GB حافظه 1TB 256GB SSD گرافیک 1650 4GB,Pavilion Gaming 15 DK2087NE Core i5 11300H 16GB 1TB 256GB SSD 4GB 1650 Full HD Laptop,0.0
5876,1.85 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,AMD,Ryzen 5,Ryzen 5 5500U,8.0,524288.0,SSD,SSD NVMe,AMD Radeon,,Dos,,,لپ تاپ اچ پی 15.6 اینچی مدل  HP 255 G8 R5-A پردازنده Ryzen 5 5500U رم 8GB حافظه 512GB SSD گرافیک AMD,HP 255 G8 R5-A Ryzen 5 5500U 8GB 512GB SSD AMD FHD Laptop,0.0
5877,1.5 KG,نوت بوک (لپ تاپ),14.0,IPS,1080 * 1920,INTEL,Core i5,i5-1135G7,16.0,1024.0,SSD,SSD NVMe,Intel,Intel Iris Xe Graphics,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی Pavilion x360 14t DY000-5CS پردازنده Core i5 رم 16GB حافظه 1TB SSD گرافیک Intel,HP Pavilion x360 14t DY000-5CS Core i5 1135G7 16GB 1TB SSD Intel FHD Touch Laptop,0.0
5878,1.8 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i7,i7 1165G7,32.0,1024.0,SSD,SSD NVMe,Intel,Iris Xe Graphics,,,,لپ تاپ 15.6 اینچی اچ پی مدل Pavilion x360 15t ER000 - 7DS پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک Intel صفحه نمایش لمسی,HP Pavilion x360 15t ER000 - 7DS Core i7 1165G7 32GB 1TB SSD Intel FHD IPS Touch Laptop,0.0
5879,1.5 KG,نوت بوک (لپ تاپ),14.0,IPS,1080 * 1920,INTEL,Core i3,,8.0,524288.0,SSD,,Intel,Intel UHD Graphics,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی Pavilion x360 14t DY000-3AS پردازنده Core i3 رم 8GB حافظه 512GB SSD گرافیک Intel,HP Pavilion x360 14t DY000-3AS Core i3 1125G4 8GB 512GB SSD Intel FHD Touch Laptop,0.0
5880,2.2 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-11300H,16.0,5243904.0,SSDHDD,SSD NVMe,Nvidia Gforce,GTX1650,,,,لپ تاپ 15.6 اینچی اچ پی مدل DK2087NE پردازنده Core i5 رم 16GB حافظه 1TB 512GB SSD گرافیک 1650 4GB,Pavilion Gaming 15 DK2087NE Core i5 11300H 16GB 1TB 512GB SSD 4GB 1650 Full HD Laptop,0.0
5881,1.8 KG,نوت بوک (لپ تاپ),15.6,IPS,1080 * 1920,INTEL,Core i5,i5-1135G7,16.0,1024.0,SSD,SSD NVMe,Intel,Iris Xe Graphics,,,,لپ تاپ اچ پی 15.6 اینچی مدل Pavilion x360 15t ER000 - 5CS پردازنده Core i5 رم 16GB حافظه 1TB SSD گرافیک Intel صفحه نمایش لمسی,HP Pavilion x360 15t ER000 - 5CS Core i5 1135G7 16GB 1TB SSD Intel FHD IPS Touch Laptop,0.0
5882,2.51 KG,نوت بوک (لپ تاپ),17.3,WLED Backlit,900 * 1600,INTEL,Core i7,i7-8550U,16.0,2561024.0,SSDHDD,,AMD,AMD Radeon™ 530 Series Graphics GDDR5,,,,لپ تاپ 17 اینچی اچ پی مدل BY0000-F با پردازنده i7,BY0000-F Core i7 16GB 1TB 250GB SSD 4GB 17 inch Laptop,0.0
5883,1.5 KG,نوت بوک (لپ تاپ),14.0,IPS,1080 * 1920,INTEL,Core i7,i7 1165G7,32.0,1024.0,SSD,SSD NVMe,Intel,Intel Iris Xe Graphics,Microsoft Windows 11,,,لپ تاپ 14 اینچی اچ پی مدل Pavilion x360 14t DY000 - 7DS پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک Intel,HP Pavilion x360 14t DY000 - 7DS Core i7 1165G7 32GB 1TB SSD Intel FHD Touch Laptop,0.0
5884,1.8 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,AMD,Ryzen 7,,8.0,524288.0,SSD,SSD NVMe,AMD Radeon,Radeon Graphics - 512MB,,,,لپ تاپ اچ پی 15.6 اینچی مدل 255 G8 R7 -A پردازنده Ryzen 7 5700U رم 8GB حافظه 512GB SSD گرافیک AMD,HP 255 G8 R7-A Ryzen 7 5700U 8GB 512GB SSD AMD Full HD IPS Laptop,0.0
5885,1.5 KG,نوت بوک (لپ تاپ),14.0,TFT LED-backlit LCD,768 * 1366,INTEL,Core i5,i5-1135G7,16.0,1024.0,SSD,SSD NVMe,Intel,Intel Iris Xe Graphics,Microsoft Windows 11,,,لپ تاپ اچ پی 14 اینچی Pavilion x360 Convertible 14t DY000-CN پردازنده Core i5 رم 16GB حافظه 1TB SSD گرافیک Intel,HP Pavilion x360 Convertible 14t DY000-CN Core i5 1135G7 16GB 1TB SSD Intel HD Touch Laptop,0.0
5886,1.7 KG,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i5,i5-1135G7,16.0,1024.0,SSD,SSD NVMe,Nvidia Gforce,MX350,Dos,,,لپ تاپ 15.6 اینچی اچ‌پی مدل DW3087 -C پردازنده Core i5-1135G7 رم 16GB حافظه 1TB SSD گرافیک MX350 2GB,DW3087 - C Core i5-1135G7 16GB 1TB SSD 2GB MX350 HD Laptop,0.0
5887,1.8 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,AMD,Ryzen 7,,8.0,1024.0,SSD,SSD NVMe,AMD Radeon,Radeon Graphics - 512MB,,,,لپ تاپ اچ پی 15.6 اینچی مدل 255 G8 R7 -B پردازنده Ryzen 7 5700U رم 8GB حافظه 1TB SSD گرافیک AMD,HP 255 G8 R7-B Ryzen 7 5700U 8GB 1TB SSD AMD Full HD IPS Laptop,0.0
5888,1.7 KG,نوت بوک (لپ تاپ),15.6,HD,768 * 1366,INTEL,Core i3,i3-1005 G1,16.0,2561024.0,SSDHDD,SSD NVMe,Nvidia Gforce,GeForce MX130 GDDR5,Dos,,,لپ تاپ اچ پی 15.6 اینچی مدل DW2196nia پردازنده Core i3 1005G1 رم 16GB حافظه 1TB 250GB SSD گرافیک 2GB,DW2196nia Core i3 1005G1 16GB 1TB 250GB SSD 2GB HD Laptop,0.0
5889,1.8 KG,نوت بوک (لپ تاپ),15.6,,1080 * 1920,AMD,Ryzen 7,,16.0,1024.0,SSD,SSD NVMe,AMD Radeon,Radeon Graphics - 512MB,,,,لپ تاپ اچ پی 15.6 اینچی مدل 255 G8 R7 -C پردازنده Ryzen 7 5700U رم 16GB حافظه 1TB SSD گرافیک AMD,HP 255 G8 R7-C Ryzen 7 5700U 16GB 1TB SSD AMD Full HD IPS Laptop,0.0
5890,2.3 KG,نوت بوک (لپ تاپ),16.0,IPS,1080 * 1920,INTEL,Core i7,i7-11800H,64.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3060 GDDR6,,,,لپ تاپ 16 اینچی اچ پی مدل OMEN 16 B0013 - C پردازنده Core i7 رم 64GB حافظه 1TB SSD گرافیک 6GB 3060,OMEN 16 B0013 - C Core i7 11800H 64GB 1TB SSD 6GB 3060 Full HD IPS Laptop,0.0
5891,2.6 KG,نوت بوک (لپ تاپ),16.0,IPS,1080 * 1920,INTEL,Core i7,i7-11800H,64.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3050 GDDR6,,,,لپ تاپ 16 اینچی اچ پی مدل VICTUS 16t D000 - C4 پردازنده Core i7 رم 64GB حافظه 1TB SSD گرافیک 4GB 3050,VICTUS 16t D000 - C4 Core i7 11800H 64GB 1TB SSD 4GB 3050 Full HD Laptop,0.0
5892,2.3 KG,نوت بوک (لپ تاپ),16.0,IPS,1080 * 1920,INTEL,Core i7,i7-11800H,32.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3060 GDDR6,,,,لپ تاپ 16 اینچی اچ پی مدل OMEN 16 B0013 - B پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک 6GB 3060,OMEN 16 B0013 - B Core i7 11800H 32GB 1TB SSD 6GB 3060 Full HD IPS Laptop,0.0
5893,2.3 KG,نوت بوک (لپ تاپ),16.0,IPS,1080 * 1920,INTEL,Core i7,i7-11800H,16.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3060 GDDR6,,,,لپ تاپ 16 اینچی اچ پی مدل OMEN 16 B0013 - A پردازنده Core i7 رم 16GB حافظه 1TB SSD گرافیک 6GB 3060,OMEN 16 B0013 - A Core i7 11800H 16GB 1TB SSD 6GB 3060 Full HD IPS Laptop,0.0
5894,2.6 KG,نوت بوک (لپ تاپ),16.0,IPS,1080 * 1920,INTEL,Core i7,i7-11800H,64.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3060 GDDR6,,,,لپ تاپ 16 اینچی اچ پی مدل VICTUS 16t D000 - C6 پردازنده Core i7 رم 64GB حافظه 1TB SSD گرافیک 6GB 3060,VICTUS 16t D000 - C6 Core i7 11800H 64GB 1TB SSD 6GB 3060 Full HD Laptop,0.0
5895,2.3 KG,نوت بوک (لپ تاپ),16.0,IPS,1440 * 2304,INTEL,Core i7,i7-11800H,32.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3070 GDDR6,Microsoft Windows 11,,,لپ تاپ 16 اینچی اچ پی مدل OMEN 16 B0005 - B پردازنده Core i7 رم 32GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 16 B0005 - B Core i7 11800H 32GB 1TB SSD 8GB 3070 QHD IPS Laptop,0.0
5896,1.35 KG,نوت بوک (لپ تاپ),14.0,IPS,1080 * 1920,INTEL,Core i5,i5 10210U,8.0,256000.0,SSD,SSD NVMe,Intel,UHD Graphics,Microsoft Windows 10,,,لپ تاپ 14 اینچی اچ پی مدل EliteBook 840 G7 - A پردازنده Core i5 رم 8GB حافظه 250GB SSD گرافیک UHD Intel,EliteBook 840 G7 - A Core i5 10210U 8GB 250GB SSD Intel FHD IPS Laptop,0.0
5897,2.3 KG,نوت بوک (لپ تاپ),16.0,IPS,1440 * 2304,INTEL,Core i7,i7-11800H,64.0,1024.0,SSD,SSD NVMe,Nvidia,GeForce RTX 3070 GDDR6,Microsoft Windows 11,,,لپ تاپ 16 اینچی اچ پی مدل OMEN 16 B0005 - C پردازنده Core i7 رم 64GB حافظه 1TB SSD گرافیک 8GB 3070,OMEN 16 B0005 - C Core i7 11800H 64GB 1TB SSD 8GB 3070 QHD IPS Laptop,0.0
